,"w=0.7,a1=a2=2"
3903,36.11827324568598
3904,36.11827324568598
3905,36.11827324568598
3906,36.11827324568598
3907,36.11827324568598
3908,36.11827324568598
3909,36.11827324568598
3910,36.11827324568598
3911,36.11827324568598
3912,36.11827324568598
3913,36.11827324568598
3914,36.11827324568598
3915,36.11827324568598
3916,36.11827324568598
3917,36.11827324568598
3918,36.11827324568598
3919,36.11827324568598
3920,36.11827324568598
3921,36.11827324568598
3922,36.11827324568598
3923,36.11827324568598
3924,36.11827324568598
3925,36.11827324568598
3926,36.11827324568598
3927,36.11827324568598
3928,36.11827324568598
3929,36.11827324568598
3930,36.11827324568598
3931,36.11827324568598
3932,36.11827324568598
3933,36.11827324568598
3934,36.11827324568598
3935,36.11827324568598
3936,36.11827324568598
3937,36.11827324568598
3938,36.11827324568598
3939,36.11827324568598
3940,36.11827324568598
3941,36.11827324568598
3942,36.11827324568598
3943,36.11827324568598
3944,36.11827324568598
3945,36.11827324568598
3946,36.11827324568598
3947,36.11827324568598
3948,36.11827324568598
3949,36.11827324568598
3950,36.11827324568598
3951,36.11827324568598
3952,36.11827324568598
3953,36.11827324568598
3954,36.11827324568598
3955,36.11827324568598
3956,36.11827324568598
3957,36.11827324568598
3958,36.11827324568598
3959,36.11827324568598
3960,36.11827324568598
3961,36.11827324568598
3962,36.11827324568598
3963,36.11827324568598
3964,36.11827324568598
3965,36.11827324568598
3966,36.11827324568598
3967,36.11827324568598
3968,36.11827324568598
3969,36.11827324568598
3970,36.11827324568598
3971,36.11827324568598
3972,36.11827324568598
3973,36.11827324568598
3974,36.11827324568598
3975,36.11827324568598
3976,36.11827324568598
3977,36.11827324568598
3978,36.11827324568598
3979,36.11827324568598
3980,36.11827324568598
3981,36.11827324568598
3982,36.11827324568598
3983,36.11827324568598
3984,36.11827324568598
3985,36.11827324568598
3986,36.11827324568598
3987,36.11827324568598
3988,36.11827324568598
3989,36.11827324568598
3990,36.11827324568598
3991,36.11827324568598
3992,36.11827324568598
3993,36.11827324568598
3994,36.11827324568598
3995,36.11827324568598
3996,36.11827324568598
3997,36.11827324568598
3998,36.11827324568598
3999,36.11827324568598
4000,36.11827324568598
4001,36.11827324568598
4002,36.11827324568598
4003,36.11827324568598
4004,36.11827324568598
4005,36.11827324568598
4006,36.11827324568598
4007,36.11827324568598
4008,36.11827324568598
4009,36.11827324568598
4010,36.11827324568598
4011,36.11827324568598
4012,36.11827324568598
4013,36.11827324568598
4014,36.11827324568598
4015,36.11827324568598
4016,36.11827324568598
4017,36.11827324568598
4018,36.11827324568598
4019,36.11827324568598
4020,36.11827324568598
4021,36.11827324568598
4022,36.11827324568598
4023,36.11827324568598
4024,36.11827324568598
4025,36.11827324568598
4026,36.11827324568598
4027,36.11827324568598
4028,36.11827324568598
4029,36.11827324568598
4030,36.11827324568598
4031,36.11827324568598
4032,36.11827324568598
4033,36.11827324568598
4034,36.11827324568598
4035,36.11827324568598
4036,36.11827324568598
4037,36.11827324568598
4038,36.11827324568598
4039,36.11827324568598
4040,36.11827324568598
4041,36.11827324568598
4042,36.11827324568598
4043,36.11827324568598
4044,36.11827324568598
4045,36.11827324568598
4046,36.11827324568598
4047,36.11827324568598
4048,36.11827324568598
4049,36.11827324568598
4050,36.11827324568598
4051,36.11827324568598
4052,36.11827324568598
4053,36.11827324568598
4054,36.11827324568598
4055,36.11827324568598
4056,36.11827324568598
4057,36.11827324568598
4058,36.11827324568598
4059,36.11827324568598
4060,36.11827324568598
4061,36.11827324568598
4062,36.11827324568598
4063,36.11827324568598
4064,36.11827324568598
4065,36.11827324568598
4066,36.11827324568598
4067,36.11827324568598
4068,36.11827324568598
4069,36.11827324568598
4070,36.11827324568598
4071,36.11827324568598
4072,36.11827324568598
4073,36.11827324568598
4074,36.11827324568598
4075,36.11827324568598
4076,36.11827324568598
4077,36.11827324568598
4078,36.11827324568598
4079,36.11827324568598
4080,36.11827324568598
4081,36.11827324568598
4082,36.11827324568598
4083,36.11827324568598
4084,36.11827324568598
4085,36.11827324568598
4086,36.11827324568598
4087,36.11827324568598
4088,36.11827324568598
4089,36.11827324568598
4090,36.11827324568598
4091,36.11827324568598
4092,36.11827324568598
4093,36.11827324568598
4094,36.11827324568598
4095,36.11827324568598
4096,36.11827324568598
4097,36.11827324568598
4098,36.11827324568598
4099,36.11827324568598
4100,36.11827324568598
4101,36.11827324568598
4102,36.11827324568598
4103,36.11827324568598
4104,36.11827324568598
4105,36.11827324568598
4106,36.11827324568598
4107,36.11827324568598
4108,36.11827324568598
4109,36.11827324568598
4110,36.11827324568598
4111,36.11827324568598
4112,36.11827324568598
4113,36.11827324568598
4114,36.11827324568598
4115,36.11827324568598
4116,36.06963243291194
4117,36.06963243291194
4118,36.06963243291194
4119,36.06963243291194
4120,36.06963243291194
4121,36.06963243291194
4122,36.06963243291194
4123,36.06963243291194
4124,36.06963243291194
4125,36.06963243291194
4126,36.06963243291194
4127,36.06963243291194
4128,36.06963243291194
4129,36.06963243291194
4130,36.06963243291194
4131,36.06963243291194
4132,36.06963243291194
4133,36.06963243291194
4134,36.06963243291194
4135,36.06963243291194
4136,36.06963243291194
4137,36.06963243291194
4138,36.06963243291194
4139,36.06963243291194
4140,36.06963243291194
4141,36.06963243291194
4142,36.06963243291194
4143,36.06963243291194
4144,36.06963243291194
4145,36.06963243291194
4146,36.06963243291194
4147,36.06963243291194
4148,36.06963243291194
4149,36.06963243291194
4150,36.00169040823588
4151,36.00169040823588
4152,36.00169040823588
4153,36.00169040823588
4154,36.00169040823588
4155,36.00169040823588
4156,36.00169040823588
4157,36.00169040823588
4158,36.00169040823588
4159,36.00169040823588
4160,36.00169040823588
4161,36.00169040823588
4162,36.00169040823588
4163,36.00169040823588
4164,36.00169040823588
4165,36.00169040823588
4166,36.00169040823588
4167,36.00169040823588
4168,36.00169040823588
4169,36.00169040823588
4170,36.00169040823588
4171,36.00169040823588
4172,36.00169040823588
4173,36.00169040823588
4174,36.00169040823588
4175,36.00169040823588
4176,36.00169040823588
4177,36.00169040823588
4178,36.00169040823588
4179,36.00169040823588
4180,36.00169040823588
4181,36.00169040823588
4182,36.00169040823588
4183,36.00169040823588
4184,36.00169040823588
4185,36.00169040823588
4186,36.00169040823588
4187,36.00169040823588
4188,36.00169040823588
4189,36.00169040823588
4190,36.00169040823588
4191,36.00169040823588
4192,36.00169040823588
4193,36.00169040823588
4194,36.00169040823588
4195,36.00169040823588
4196,36.00169040823588
4197,36.00169040823588
4198,36.00169040823588
4199,36.00169040823588
4200,36.00169040823588
4201,36.00169040823588
4202,36.00169040823588
4203,36.00169040823588
4204,36.00169040823588
4205,36.00169040823588
4206,36.00169040823588
4207,36.00169040823588
4208,36.00169040823588
4209,36.00169040823588
4210,36.00169040823588
4211,36.00169040823588
4212,36.00169040823588
4213,36.00169040823588
4214,36.00169040823588
4215,36.00169040823588
4216,36.00169040823588
4217,36.00169040823588
4218,36.00169040823588
4219,36.00169040823588
4220,36.00169040823588
4221,36.00169040823588
4222,36.00169040823588
4223,36.00169040823588
4224,36.00169040823588
4225,36.00169040823588
4226,36.00169040823588
4227,36.00169040823588
4228,36.00169040823588
4229,36.00169040823588
4230,36.00169040823588
4231,36.00169040823588
4232,36.00169040823588
4233,36.00169040823588
4234,36.00169040823588
4235,36.00169040823588
4236,36.00169040823588
4237,36.00169040823588
4238,36.00169040823588
4239,36.00169040823588
4240,36.00169040823588
4241,36.00169040823588
4242,36.00169040823588
4243,36.00169040823588
4244,36.00169040823588
4245,36.00169040823588
4246,36.00169040823588
4247,36.00169040823588
4248,35.772116746304576
4249,35.772116746304576
4250,35.772116746304576
4251,35.772116746304576
4252,35.772116746304576
4253,35.54283887790011
4254,35.54283887790011
4255,35.54283887790011
4256,35.54283887790011
4257,35.54283887790011
4258,35.54283887790011
4259,35.54283887790011
4260,35.54283887790011
4261,35.54283887790011
4262,35.54283887790011
4263,35.54283887790011
4264,35.54283887790011
4265,35.54283887790011
4266,35.54283887790011
4267,35.54283887790011
4268,35.54283887790011
4269,35.54283887790011
4270,35.54283887790011
4271,35.54283887790011
4272,35.54283887790011
4273,35.54283887790011
4274,35.54283887790011
4275,35.54283887790011
4276,35.54283887790011
4277,35.54283887790011
4278,35.54283887790011
4279,35.54283887790011
4280,35.54283887790011
4281,35.54283887790011
4282,35.54283887790011
4283,35.54283887790011
4284,35.54283887790011
4285,35.54283887790011
4286,35.54283887790011
4287,35.54283887790011
4288,35.54283887790011
4289,35.54283887790011
4290,35.54283887790011
4291,35.54283887790011
4292,35.54283887790011
4293,35.54283887790011
4294,35.54283887790011
4295,35.54283887790011
4296,35.54283887790011
4297,35.54283887790011
4298,35.54283887790011
4299,35.54283887790011
4300,35.54283887790011
4301,35.54283887790011
4302,35.54283887790011
4303,35.54283887790011
4304,35.54283887790011
4305,35.54283887790011
4306,35.54283887790011
4307,35.54283887790011
4308,35.54283887790011
4309,35.54283887790011
4310,35.54283887790011
4311,35.54283887790011
4312,35.54283887790011
4313,35.54283887790011
4314,35.54283887790011
4315,35.54283887790011
4316,35.54283887790011
4317,35.54283887790011
4318,35.54283887790011
4319,35.54283887790011
4320,35.54283887790011
4321,35.54283887790011
4322,35.54283887790011
4323,35.54283887790011
4324,35.54283887790011
4325,35.54283887790011
4326,35.54283887790011
4327,35.54283887790011
4328,35.54283887790011
4329,35.54283887790011
4330,35.54283887790011
4331,35.54283887790011
4332,35.54283887790011
4333,35.54283887790011
4334,35.54283887790011
4335,35.54283887790011
4336,35.54283887790011
4337,35.54283887790011
4338,35.54283887790011
4339,35.54283887790011
4340,35.54283887790011
4341,35.54283887790011
4342,35.54283887790011
4343,35.54283887790011
4344,35.54283887790011
4345,35.54283887790011
4346,35.54283887790011
4347,35.54283887790011
4348,35.54283887790011
4349,35.54283887790011
4350,35.54283887790011
4351,35.54283887790011
4352,35.54283887790011
4353,35.54283887790011
4354,35.54283887790011
4355,35.54283887790011
4356,35.54283887790011
4357,35.54283887790011
4358,35.54283887790011
4359,35.54283887790011
4360,35.54283887790011
4361,35.54283887790011
4362,35.54283887790011
4363,35.54283887790011
4364,35.54283887790011
4365,35.54283887790011
4366,35.54283887790011
4367,35.54283887790011
4368,35.54283887790011
4369,35.54283887790011
4370,35.54283887790011
4371,35.54283887790011
4372,35.53242890857343
4373,35.53242890857343
4374,35.53242890857343
4375,35.53242890857343
4376,35.53242890857343
4377,35.53242890857343
4378,35.53242890857343
4379,35.53242890857343
4380,35.53242890857343
4381,35.53242890857343
4382,35.53242890857343
4383,35.53242890857343
4384,35.53242890857343
4385,35.53242890857343
4386,35.53242890857343
4387,35.53242890857343
4388,35.53242890857343
4389,35.53242890857343
4390,35.53242890857343
4391,35.239201034118324
4392,35.239201034118324
4393,35.239201034118324
4394,35.239201034118324
4395,35.239201034118324
4396,35.239201034118324
4397,35.239201034118324
4398,35.239201034118324
4399,35.239201034118324
4400,35.239201034118324
4401,35.239201034118324
4402,35.239201034118324
4403,35.239201034118324
4404,35.239201034118324
4405,35.239201034118324
4406,35.239201034118324
4407,35.239201034118324
4408,35.239201034118324
4409,35.239201034118324
4410,35.239201034118324
4411,35.239201034118324
4412,35.239201034118324
4413,35.239201034118324
4414,35.239201034118324
4415,35.239201034118324
4416,35.239201034118324
4417,35.239201034118324
4418,35.239201034118324
4419,35.239201034118324
4420,35.239201034118324
4421,35.239201034118324
4422,35.239201034118324
4423,35.239201034118324
4424,35.239201034118324
4425,35.239201034118324
4426,35.239201034118324
4427,35.239201034118324
4428,35.239201034118324
4429,35.239201034118324
4430,35.239201034118324
4431,35.239201034118324
4432,35.239201034118324
4433,35.239201034118324
4434,35.239201034118324
4435,35.239201034118324
4436,35.239201034118324
4437,35.239201034118324
4438,35.239201034118324
4439,35.239201034118324
4440,35.239201034118324
4441,35.239201034118324
4442,35.239201034118324
4443,35.239201034118324
4444,35.239201034118324
4445,35.102381601857765
4446,35.102381601857765
4447,35.102381601857765
4448,35.102381601857765
4449,35.102381601857765
4450,35.102381601857765
4451,35.102381601857765
4452,35.102381601857765
4453,35.102381601857765
4454,35.102381601857765
4455,35.102381601857765
4456,35.102381601857765
4457,35.102381601857765
4458,35.102381601857765
4459,35.102381601857765
4460,35.102381601857765
4461,35.102381601857765
4462,35.102381601857765
4463,35.102381601857765
4464,35.102381601857765
4465,35.102381601857765
4466,35.102381601857765
4467,35.102381601857765
4468,35.102381601857765
4469,35.102381601857765
4470,35.102381601857765
4471,35.102381601857765
4472,35.102381601857765
4473,35.102381601857765
4474,35.102381601857765
4475,35.102381601857765
4476,35.102381601857765
4477,35.102381601857765
4478,35.102381601857765
4479,35.102381601857765
4480,35.102381601857765
4481,35.102381601857765
4482,35.102381601857765
4483,35.102381601857765
4484,35.102381601857765
4485,35.102381601857765
4486,35.102381601857765
4487,35.102381601857765
4488,35.102381601857765
4489,35.102381601857765
4490,35.102381601857765
4491,35.102381601857765
4492,35.102381601857765
4493,35.102381601857765
4494,35.102381601857765
4495,35.102381601857765
4496,35.102381601857765
4497,35.102381601857765
4498,35.102381601857765
4499,35.102381601857765
4500,35.102381601857765
4501,35.102381601857765
4502,35.102381601857765
4503,35.102381601857765
4504,35.102381601857765
4505,35.102381601857765
4506,35.102381601857765
4507,35.102381601857765
4508,35.102381601857765
4509,35.102381601857765
4510,35.102381601857765
4511,35.102381601857765
4512,35.102381601857765
4513,35.102381601857765
4514,35.102381601857765
4515,35.102381601857765
4516,35.102381601857765
4517,35.102381601857765
4518,35.102381601857765
4519,35.102381601857765
4520,35.102381601857765
4521,35.102381601857765
4522,35.102381601857765
4523,35.102381601857765
4524,35.102381601857765
4525,35.015389555400525
4526,35.015389555400525
4527,35.015389555400525
4528,35.015389555400525
4529,35.015389555400525
4530,35.015389555400525
4531,35.015389555400525
4532,35.015389555400525
4533,35.015389555400525
4534,35.015389555400525
4535,35.015389555400525
4536,35.015389555400525
4537,35.015389555400525
4538,35.015389555400525
4539,35.015389555400525
4540,35.015389555400525
4541,35.015389555400525
4542,35.015389555400525
4543,35.015389555400525
4544,35.015389555400525
4545,35.015389555400525
4546,35.015389555400525
4547,35.015389555400525
4548,35.015389555400525
4549,35.015389555400525
4550,35.015389555400525
4551,35.015389555400525
4552,35.015389555400525
4553,35.015389555400525
4554,35.015389555400525
4555,35.015389555400525
4556,35.015389555400525
4557,35.015389555400525
4558,35.015389555400525
4559,35.015389555400525
4560,35.015389555400525
4561,35.015389555400525
4562,35.015389555400525
4563,35.015389555400525
4564,35.015389555400525
4565,35.015389555400525
4566,35.015389555400525
4567,35.015389555400525
4568,35.015389555400525
4569,35.015389555400525
4570,35.015389555400525
4571,35.015389555400525
4572,35.015389555400525
4573,35.015389555400525
4574,35.015389555400525
4575,35.015389555400525
4576,35.015389555400525
4577,35.015389555400525
4578,35.015389555400525
4579,35.015389555400525
4580,35.015389555400525
4581,35.015389555400525
4582,35.015389555400525
4583,35.015389555400525
4584,35.015389555400525
4585,35.015389555400525
4586,35.015389555400525
4587,35.015389555400525
4588,35.015389555400525
4589,35.015389555400525
4590,35.015389555400525
4591,35.015389555400525
4592,35.015389555400525
4593,35.015389555400525
4594,35.015389555400525
4595,35.015389555400525
4596,35.015389555400525
4597,35.015389555400525
4598,35.015389555400525
4599,35.015389555400525
4600,35.015389555400525
4601,35.015389555400525
4602,35.015389555400525
4603,35.015389555400525
4604,35.015389555400525
4605,35.015389555400525
4606,35.015389555400525
4607,35.015389555400525
4608,35.015389555400525
4609,35.015389555400525
4610,35.015389555400525
4611,35.015389555400525
4612,35.015389555400525
4613,35.015389555400525
4614,35.015389555400525
4615,35.015389555400525
4616,35.015389555400525
4617,35.015389555400525
4618,35.015389555400525
4619,35.015389555400525
4620,35.015389555400525
4621,35.015389555400525
4622,35.015389555400525
4623,35.015389555400525
4624,35.015389555400525
4625,35.015389555400525
4626,35.015389555400525
4627,35.015389555400525
4628,35.015389555400525
4629,35.015389555400525
4630,35.015389555400525
4631,35.015389555400525
4632,35.015389555400525
4633,35.015389555400525
4634,35.015389555400525
4635,35.015389555400525
4636,35.015389555400525
4637,35.015389555400525
4638,35.015389555400525
4639,35.015389555400525
4640,35.015389555400525
4641,35.015389555400525
4642,35.015389555400525
4643,35.015389555400525
4644,35.015389555400525
4645,35.015389555400525
4646,35.015389555400525
4647,35.015389555400525
4648,35.015389555400525
4649,35.015389555400525
4650,35.015389555400525
4651,35.015389555400525
4652,35.015389555400525
4653,35.015389555400525
4654,35.015389555400525
4655,35.015389555400525
4656,35.015389555400525
4657,35.015389555400525
4658,35.015389555400525
4659,35.015389555400525
4660,35.015389555400525
4661,35.015389555400525
4662,35.015389555400525
4663,35.015389555400525
4664,35.015389555400525
4665,35.015389555400525
4666,35.015389555400525
4667,35.015389555400525
4668,35.015389555400525
4669,35.015389555400525
4670,35.015389555400525
4671,35.015389555400525
4672,35.015389555400525
4673,35.015389555400525
4674,35.015389555400525
4675,35.015389555400525
4676,35.015389555400525
4677,35.015389555400525
4678,35.015389555400525
4679,35.015389555400525
4680,35.015389555400525
4681,35.015389555400525
4682,35.015389555400525
4683,35.015389555400525
4684,35.015389555400525
4685,35.015389555400525
4686,35.015389555400525
4687,35.015389555400525
4688,35.015389555400525
4689,35.015389555400525
4690,35.015389555400525
4691,35.015389555400525
4692,35.015389555400525
4693,35.015389555400525
4694,35.015389555400525
4695,35.015389555400525
4696,35.015389555400525
4697,35.015389555400525
4698,35.015389555400525
4699,35.015389555400525
4700,35.015389555400525
4701,35.015389555400525
4702,35.015389555400525
4703,35.015389555400525
4704,35.015389555400525
4705,35.015389555400525
4706,35.015389555400525
4707,35.015389555400525
4708,35.015389555400525
4709,35.015389555400525
4710,35.015389555400525
4711,35.015389555400525
4712,35.015389555400525
4713,35.015389555400525
4714,35.015389555400525
4715,35.015389555400525
4716,35.015389555400525
4717,35.015389555400525
4718,35.015389555400525
4719,35.015389555400525
4720,35.015389555400525
4721,35.015389555400525
4722,35.015389555400525
4723,35.015389555400525
4724,35.015389555400525
4725,35.015389555400525
4726,35.015389555400525
4727,35.015389555400525
4728,35.015389555400525
4729,35.015389555400525
4730,35.015389555400525
4731,35.015389555400525
4732,35.015389555400525
4733,35.015389555400525
4734,35.015389555400525
4735,35.015389555400525
4736,35.015389555400525
4737,35.015389555400525
4738,35.015389555400525
4739,35.015389555400525
4740,35.015389555400525
4741,35.015389555400525
4742,35.015389555400525
4743,35.015389555400525
4744,35.015389555400525
4745,35.015389555400525
4746,35.015389555400525
4747,35.015389555400525
4748,35.015389555400525
4749,35.015389555400525
4750,35.015389555400525
4751,35.015389555400525
4752,35.015389555400525
4753,35.015389555400525
4754,35.015389555400525
4755,35.015389555400525
4756,35.015389555400525
4757,35.015389555400525
4758,35.015389555400525
4759,35.015389555400525
4760,35.015389555400525
4761,35.015389555400525
4762,35.015389555400525
4763,35.015389555400525
4764,35.015389555400525
4765,35.015389555400525
4766,35.015389555400525
4767,35.015389555400525
4768,35.015389555400525
4769,35.015389555400525
4770,35.015389555400525
4771,35.015389555400525
4772,35.015389555400525
4773,35.015389555400525
4774,35.015389555400525
4775,35.015389555400525
4776,35.015389555400525
4777,35.015389555400525
4778,35.015389555400525
4779,35.015389555400525
4780,35.015389555400525
4781,35.015389555400525
4782,35.015389555400525
4783,35.015389555400525
4784,35.015389555400525
4785,35.015389555400525
4786,35.015389555400525
4787,35.015389555400525
4788,35.015389555400525
4789,35.015389555400525
4790,35.015389555400525
4791,35.015389555400525
4792,35.015389555400525
4793,35.015389555400525
4794,35.015389555400525
4795,35.015389555400525
4796,35.015389555400525
4797,35.015389555400525
4798,35.015389555400525
4799,35.015389555400525
4800,35.015389555400525
4801,35.015389555400525
4802,35.015389555400525
4803,35.015389555400525
4804,35.015389555400525
4805,35.015389555400525
4806,35.015389555400525
4807,35.015389555400525
4808,35.015389555400525
4809,35.015389555400525
4810,35.015389555400525
4811,35.015389555400525
4812,35.015389555400525
4813,35.015389555400525
4814,35.015389555400525
4815,35.015389555400525
4816,35.015389555400525
4817,35.015389555400525
4818,35.015389555400525
4819,35.015389555400525
4820,35.015389555400525
4821,35.015389555400525
4822,35.015389555400525
4823,35.015389555400525
4824,35.015389555400525
4825,35.015389555400525
4826,35.015389555400525
4827,35.015389555400525
4828,35.015389555400525
4829,35.015389555400525
4830,35.015389555400525
4831,35.015389555400525
4832,35.015389555400525
4833,35.015389555400525
4834,35.015389555400525
4835,35.015389555400525
4836,35.015389555400525
4837,35.015389555400525
4838,35.015389555400525
4839,35.015389555400525
4840,35.015389555400525
4841,35.015389555400525
4842,35.015389555400525
4843,35.015389555400525
4844,35.015389555400525
4845,35.015389555400525
4846,35.015389555400525
4847,35.015389555400525
4848,35.015389555400525
4849,35.015389555400525
4850,35.015389555400525
4851,35.015389555400525
4852,35.015389555400525
4853,35.015389555400525
4854,35.015389555400525
4855,35.015389555400525
4856,35.015389555400525
4857,35.015389555400525
4858,35.015389555400525
4859,35.015389555400525
4860,35.015389555400525
4861,35.015389555400525
4862,35.015389555400525
4863,35.015389555400525
4864,35.015389555400525
4865,35.015389555400525
4866,35.015389555400525
4867,35.015389555400525
4868,35.015389555400525
4869,35.015389555400525
4870,35.015389555400525
4871,35.015389555400525
4872,35.015389555400525
4873,35.015389555400525
4874,35.015389555400525
4875,35.015389555400525
4876,35.015389555400525
4877,35.015389555400525
4878,35.015389555400525
4879,35.015389555400525
4880,35.015389555400525
4881,35.015389555400525
4882,35.015389555400525
4883,35.015389555400525
4884,35.015389555400525
4885,35.015389555400525
4886,35.015389555400525
4887,35.015389555400525
4888,35.015389555400525
4889,35.015389555400525
4890,35.015389555400525
4891,35.015389555400525
4892,35.015389555400525
4893,35.015389555400525
4894,35.015389555400525
4895,35.015389555400525
4896,35.015389555400525
4897,35.015389555400525
4898,35.015389555400525
4899,35.015389555400525
4900,35.015389555400525
4901,35.015389555400525
4902,35.015389555400525
4903,35.015389555400525
4904,35.015389555400525
4905,35.015389555400525
4906,35.015389555400525
4907,35.015389555400525
4908,35.015389555400525
4909,35.015389555400525
4910,35.015389555400525
4911,35.015389555400525
4912,35.015389555400525
4913,35.015389555400525
4914,35.015389555400525
4915,35.015389555400525
4916,35.015389555400525
4917,35.015389555400525
4918,35.015389555400525
4919,35.015389555400525
4920,35.015389555400525
4921,35.015389555400525
4922,35.015389555400525
4923,35.015389555400525
4924,35.015389555400525
4925,35.015389555400525
4926,35.015389555400525
4927,35.015389555400525
4928,35.015389555400525
4929,35.015389555400525
4930,35.015389555400525
4931,35.015389555400525
4932,35.015389555400525
4933,35.015389555400525
4934,35.015389555400525
4935,35.015389555400525
4936,35.015389555400525
4937,35.015389555400525
4938,35.015389555400525
4939,35.015389555400525
4940,35.015389555400525
4941,35.015389555400525
4942,35.015389555400525
4943,35.015389555400525
4944,35.015389555400525
4945,35.015389555400525
4946,35.015389555400525
4947,35.015389555400525
4948,35.015389555400525
4949,35.015389555400525
4950,35.015389555400525
4951,35.015389555400525
4952,35.015389555400525
4953,35.015389555400525
4954,35.015389555400525
4955,35.015389555400525
4956,35.015389555400525
4957,35.015389555400525
4958,35.015389555400525
4959,35.015389555400525
4960,35.015389555400525
4961,35.015389555400525
4962,35.015389555400525
4963,35.015389555400525
4964,35.015389555400525
4965,35.015389555400525
4966,35.015389555400525
4967,35.015389555400525
4968,35.015389555400525
4969,35.015389555400525
4970,35.015389555400525
4971,35.015389555400525
4972,35.015389555400525
4973,35.015389555400525
4974,35.015389555400525
4975,35.015389555400525
4976,35.015389555400525
4977,35.015389555400525
4978,35.015389555400525
4979,35.015389555400525
4980,35.015389555400525
4981,35.015389555400525
4982,35.015389555400525
4983,35.015389555400525
4984,35.015389555400525
4985,35.015389555400525
4986,35.015389555400525
4987,35.015389555400525
4988,35.015389555400525
4989,35.015389555400525
4990,35.015389555400525
4991,35.015389555400525
4992,35.015389555400525
4993,35.015389555400525
4994,35.015389555400525
4995,35.015389555400525
4996,35.015389555400525
4997,35.015389555400525
4998,35.015389555400525
4999,35.015389555400525
5000,35.015389555400525
